image_path,cluster_id,class_name
training_patches\Cartosat_Main_stretched_4864_6784.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_4864_6912.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_4864_7040.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_4864_7168.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_4864_7296.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_4864_7424.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_4864_7552.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_4864_768.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4864_7680.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_4864_7808.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_4864_7936.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4864_8064.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4864_8192.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4864_8320.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4864_8448.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4864_8576.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4864_8704.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4864_8832.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4864_896.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4864_8960.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4864_9088.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4864_9216.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4864_9344.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_4864_9472.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4864_9600.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4864_9728.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4864_9856.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4864_9984.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_0.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_10112.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_1024.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_10240.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_10368.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_10496.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_10624.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_10752.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_10880.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_11008.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_1152.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_128.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_1280.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_1408.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_1536.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_1664.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_1792.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_1920.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_2048.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_2176.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_2304.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_2432.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_256.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_2560.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_2688.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_2816.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_2944.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_3072.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_3200.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_3328.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_3456.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_3584.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_3712.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_384.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_3840.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_3968.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_4096.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_4224.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_4352.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_4480.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_4608.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_4736.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_4864.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_4992.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_512.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_5120.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_5248.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_5376.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_4992_5504.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_4992_5632.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_4992_5760.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_4992_5888.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_4992_6016.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_4992_6144.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_4992_6272.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_4992_640.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_6400.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_4992_6528.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_4992_6656.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_4992_6784.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_4992_6912.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_4992_7040.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_4992_7168.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_4992_7296.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_4992_7424.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_4992_7552.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_4992_768.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_7680.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_4992_7808.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_7936.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_8064.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_8192.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_8320.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_8448.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_8576.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_8704.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_8832.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_896.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_4992_8960.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_9088.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_9216.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_9344.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_9472.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_9600.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_9728.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_9856.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_4992_9984.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_0.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_10112.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_1024.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_10240.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_10368.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_10496.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_10624.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_10752.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_10880.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_11008.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_1152.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_128.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_1280.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_1408.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_1536.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_1664.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_1792.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_1920.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_2048.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_2176.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_2304.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_2432.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_256.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_2560.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_2688.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_2816.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_2944.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_3072.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_3200.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_3328.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_3456.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_3584.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_3712.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_384.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_3840.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_3968.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_4096.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_4224.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_4352.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_4480.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_4608.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_4736.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_4864.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_4992.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_512.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_5120.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_5248.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_5376.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_5120_5504.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_5120_5632.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_5120_5760.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_5120_5888.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_5120_6016.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_5120_6144.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_5120_6272.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_5120_640.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_6400.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_6528.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_5120_6656.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_5120_6784.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_5120_6912.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_5120_7040.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_5120_7168.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_7296.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_5120_7424.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_5120_7552.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_5120_768.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_7680.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_5120_7808.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_7936.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_8064.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_8192.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_8320.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_8448.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_8576.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_8704.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_8832.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_896.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5120_8960.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_9088.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_9216.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_9344.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_9472.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_9600.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_9728.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_9856.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5120_9984.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_10112.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_1024.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_10240.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_10368.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_10496.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_10624.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_10752.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_10880.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_11008.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_1152.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_128.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_1280.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_1408.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_1536.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_1664.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_1792.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_1920.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_2048.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_2176.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_2304.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_2432.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_256.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_2560.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_2688.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_2816.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_2944.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_3072.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_3200.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_3328.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_3456.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_3584.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_3712.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_384.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_3840.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_3968.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_4096.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_512_4224.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_512_4352.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_512_4480.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_512_4608.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_512_4736.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_512_4864.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_512_4992.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_512_512.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_5120.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_512_5248.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_512_5376.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_512_5504.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_5632.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_5760.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_5888.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_6016.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_6144.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_6272.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_640.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_6400.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_6528.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_6656.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_512_6784.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_512_6912.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_512_7040.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_512_7168.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_512_7296.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_512_7424.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_512_7552.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_512_768.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_7680.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_512_7808.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_512_7936.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_512_8064.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_512_8192.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_512_8320.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_512_8448.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_512_8576.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_512_8704.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_512_8832.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_512_896.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_512_8960.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_512_9088.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_512_9216.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_512_9344.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_512_9472.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_512_9600.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_512_9728.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_512_9856.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_512_9984.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5248_0.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_10112.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5248_1024.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_10240.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5248_10368.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5248_10496.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5248_10624.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5248_10752.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5248_10880.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5248_11008.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_5248_1152.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_128.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_1280.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_1408.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_1536.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_1664.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_1792.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_1920.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_2048.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_2176.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_2304.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_2432.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_256.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_2560.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_2688.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_2816.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_2944.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_3072.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_3200.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_3328.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_3456.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_3584.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_3712.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_384.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_3840.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_3968.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_4096.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_4224.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_4352.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_4480.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_4608.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_4736.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_4864.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_4992.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_512.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_5120.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_5248.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_5248_5376.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_5248_5504.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_5248_5632.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_5248_5760.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_5248_5888.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_5248_6016.png,5,Bare_Earth_Exposed_Soil
